start_station_name,end_station_name,start_lat,start_lng,end_lat,end_lng,trip_count
City Hall - Washington St & 1 St,Columbus Park - Clinton St & 9 St,40.737329841,-74.03108716,40.74816121065146,-74.0324530005455,1
City Hall - Washington St & 1 St,Columbus Park - Clinton St & 9 St,40.73736,-74.03097,40.74816121065146,-74.0324530005455,282
City Hall - Washington St & 1 St,Communipaw & Berry Lane,40.737125754,-74.03116107,40.71435836870427,-74.06661093235016,1
City Hall - Washington St & 1 St,Communipaw & Berry Lane,40.73736,-74.03097,40.71435836870427,-74.06661093235016,2
City Hall - Washington St & 1 St,Dey St,40.73736,-74.03097,40.737711,-74.066921,4
City Hall - Washington St & 1 St,Dixon Mills,40.73736,-74.03097,40.721630142638354,-74.04996782541275,8
City Hall - Washington St & 1 St,Essex Light Rail,40.737101555,-74.031057954,40.7127742,-74.0364857,1
City Hall - Washington St & 1 St,Essex Light Rail,40.73713994,-74.030979633,40.7127742,-74.0364857,1
City Hall - Washington St & 1 St,Essex Light Rail,40.73725307,-74.031133413,40.7127742,-74.0364857,1
City Hall - Washington St & 1 St,Essex Light Rail,40.73732388,-74.031098366,40.7127742,-74.0364857,1
City Hall - Washington St & 1 St,Essex Light Rail,40.737341046,-74.030852199,40.7127742,-74.0364857,1
City Hall - Washington St & 1 St,Essex Light Rail,40.73736,-74.03097,40.7127742,-74.0364857,27
City Hall - Washington St & 1 St,Exchange Pl,40.737344742,-74.031048656,40.71636596185077,-74.034343957901,1
City Hall - Washington St & 1 St,Exchange Pl,40.73736,-74.03097,40.71636596185077,-74.034343957901,22
City Hall - Washington St & 1 St,Fairmount Ave,40.737179637,-74.03101933,40.72572613742557,-74.07195925712585,1
City Hall - Washington St & 1 St,Fairmount Ave,40.737264991,-74.030993342,40.72572613742557,-74.07195925712585,1
City Hall - Washington St & 1 St,Fairmount Ave,40.737283587,-74.031065822,40.72572613742557,-74.07195925712585,1
City Hall - Washington St & 1 St,Fairmount Ave,40.73736,-74.03097,40.72572613742557,-74.07195925712585,9
City Hall - Washington St & 1 St,Glenwood Ave,40.73736,-74.03097,40.72755146730012,-74.07106071710587,4
City Hall - Washington St & 1 St,Grand St,40.737142682,-74.031078339,40.71517767732029,-74.03768330812454,1
City Hall - Washington St & 1 St,Grand St,40.737198472,-74.031092286,40.71517767732029,-74.03768330812454,1
City Hall - Washington St & 1 St,Grand St,40.737251759,-74.031069398,40.71517767732029,-74.03768330812454,1
City Hall - Washington St & 1 St,Grand St,40.737321138,-74.03107965,40.71517767732029,-74.03768330812454,1
City Hall - Washington St & 1 St,Grand St,40.73736,-74.03097,40.71517767732029,-74.03768330812454,42
City Hall - Washington St & 1 St,Grand St & 14 St,40.737185597,-74.031045794,40.75409,-74.0316,1
City Hall - Washington St & 1 St,Grand St & 14 St,40.737200856,-74.031089664,40.75409,-74.0316,1
City Hall - Washington St & 1 St,Grand St & 14 St,40.737214446,-74.031070352,40.75409,-74.0316,1
City Hall - Washington St & 1 St,Grand St & 14 St,40.737223744,-74.031089425,40.75409,-74.0316,1
City Hall - Washington St & 1 St,Grand St & 14 St,40.737240434,-74.031076789,40.75409,-74.0316,1
City Hall - Washington St & 1 St,Grand St & 14 St,40.737245321,-74.030864835,40.75409,-74.0316,1
City Hall - Washington St & 1 St,Grand St & 14 St,40.737249613,-74.031088352,40.75409,-74.0316,1
City Hall - Washington St & 1 St,Grand St & 14 St,40.737249851,-74.031079531,40.75409,-74.0316,1
City Hall - Washington St & 1 St,Grand St & 14 St,40.737252831,-74.031012058,40.75409,-74.0316,1
City Hall - Washington St & 1 St,Grand St & 14 St,40.737256527,-74.031098008,40.75409,-74.0316,1
City Hall - Washington St & 1 St,Grand St & 14 St,40.73732388,-74.031056881,40.75409,-74.0316,1
City Hall - Washington St & 1 St,Grand St & 14 St,40.737352848,-74.030909181,40.75409,-74.0316,1
City Hall - Washington St & 1 St,Grand St & 14 St,40.73736,-74.03097,40.75409,-74.0316,151
City Hall - Washington St & 1 St,Grove St PATH,40.73714292,-74.031061053,40.71941,-74.04309,1
City Hall - Washington St & 1 St,Grove St PATH,40.737144947,-74.031101584,40.71941,-74.04309,1
City Hall - Washington St & 1 St,Grove St PATH,40.737184525,-74.031061172,40.71941,-74.04309,1
City Hall - Washington St & 1 St,Grove St PATH,40.737240195,-74.031009197,40.71941,-74.04309,1
City Hall - Washington St & 1 St,Grove St PATH,40.737288594,-74.031044841,40.71941,-74.04309,1
City Hall - Washington St & 1 St,Grove St PATH,40.73736,-74.03097,40.71941,-74.04309,37
City Hall - Washington St & 1 St,Hamilton Park,40.737203956,-74.031056404,40.727595966,-74.044247311,1
City Hall - Washington St & 1 St,Hamilton Park,40.73721683,-74.030910492,40.727595966,-74.044247311,1
City Hall - Washington St & 1 St,Hamilton Park,40.737220645,-74.031067014,40.727595966,-74.044247311,1
City Hall - Washington St & 1 St,Hamilton Park,40.737237811,-74.030982852,40.727595966,-74.044247311,1
City Hall - Washington St & 1 St,Hamilton Park,40.737241268,-74.03107357,40.727595966,-74.044247311,1
City Hall - Washington St & 1 St,Hamilton Park,40.737242699,-74.031116128,40.727595966,-74.044247311,1
City Hall - Washington St & 1 St,Hamilton Park,40.737248421,-74.031047344,40.727595966,-74.044247311,1
City Hall - Washington St & 1 St,Hamilton Park,40.737255216,-74.031080246,40.727595966,-74.044247311,1
City Hall - Washington St & 1 St,Hamilton Park,40.737257957,-74.031044126,40.727595966,-74.044247311,1
City Hall - Washington St & 1 St,Hamilton Park,40.737268329,-74.031099916,40.727595966,-74.044247311,1
City Hall - Washington St & 1 St,Hamilton Park,40.737293601,-74.031026721,40.727595966,-74.044247311,1
City Hall - Washington St & 1 St,Hamilton Park,40.737314463,-74.031040072,40.727595966,-74.044247311,1
City Hall - Washington St & 1 St,Hamilton Park,40.73736,-74.03097,40.727595966,-74.044247311,95
City Hall - Washington St & 1 St,Hamilton Park,40.737384319,-74.031000733,40.727595966,-74.044247311,1
City Hall - Washington St & 1 St,Hamilton Park,40.737442851,-74.031149149,40.727595966,-74.044247311,1
City Hall - Washington St & 1 St,Harborside,40.737162113,-74.031053782,40.7192517,-74.034234,1
City Hall - Washington St & 1 St,Harborside,40.737184644,-74.031035423,40.7192517,-74.034234,1
City Hall - Washington St & 1 St,Harborside,40.737223625,-74.031050086,40.7192517,-74.034234,1
City Hall - Washington St & 1 St,Harborside,40.737265587,-74.031047225,40.7192517,-74.034234,1
City Hall - Washington St & 1 St,Harborside,40.73736,-74.03097,40.7192517,-74.034234,55
City Hall - Washington St & 1 St,Heights Elevator,40.73736,-74.03097,40.74871594538023,-74.04044330120087,34
City Hall - Washington St & 1 St,Hilltop,40.737161875,-74.030896544,40.7311689,-74.0575736,1
City Hall - Washington St & 1 St,Hilltop,40.737239003,-74.030984759,40.7311689,-74.0575736,1
City Hall - Washington St & 1 St,Hilltop,40.73736,-74.03097,40.7311689,-74.0575736,10
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737047911,-74.031016946,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737051249,-74.031131148,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737094641,-74.030998349,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737095118,-74.031083822,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737145662,-74.031006932,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737150311,-74.031041622,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737159729,-74.031033278,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737166643,-74.031043649,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737170339,-74.031127453,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737171054,-74.031134009,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737173557,-74.031036019,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737187743,-74.031027913,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737196922,-74.031048298,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737198234,-74.031069517,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737199426,-74.031087875,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737201214,-74.03102982,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.73720181,-74.030979753,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737202764,-74.031085253,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737204313,-74.031060457,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737205863,-74.031056046,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737207055,-74.031091332,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737211108,-74.031099439,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737211108,-74.031036615,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737217307,-74.0310179,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737218499,-74.031042218,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737225056,-74.030981779,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737226129,-74.030994892,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737231851,-74.031094313,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737232327,-74.031049848,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737236142,-74.031004667,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737237692,-74.031005979,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737239718,-74.030990243,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737244487,-74.031103492,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737245679,-74.031047702,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737246275,-74.030985594,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737265468,-74.031077266,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737270117,-74.031081319,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737272143,-74.030918598,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737272739,-74.031104803,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737274051,-74.03093636,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737281203,-74.031015277,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737285256,-74.031017303,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737290621,-74.031169176,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737301707,-74.03105557,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737303495,-74.030938625,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.737320185,-74.031057477,40.73520838045357,-74.04696375131607,1
City Hall - Washington St & 1 St,Hoboken Ave at Monmouth St,40.73736,-74.03097,40.73520838045357,-74.04696375131607,398
City Hall - Washington St & 1 St,Hoboken Terminal - Hudson St & Hudson Pl,40.73736,-74.03097,40.73593758446329,-74.03030455112457,63
City Hall - Washington St & 1 St,Hoboken Terminal - River St & Hudson Pl,40.737208247,-74.031097174,40.7360676564825,-74.02912706136703,1
City Hall - Washington St & 1 St,Hoboken Terminal - River St & Hudson Pl,40.737285614,-74.031001568,40.7360676564825,-74.02912706136703,1
City Hall - Washington St & 1 St,Hoboken Terminal - River St & Hudson Pl,40.737321854,-74.031145096,40.7360676564825,-74.02912706136703,1
City Hall - Washington St & 1 St,Hoboken Terminal - River St & Hudson Pl,40.737351775,-74.031033039,40.7360676564825,-74.02912706136703,1
City Hall - Washington St & 1 St,Hoboken Terminal - River St & Hudson Pl,40.73736,-74.03097,40.7360676564825,-74.02912706136703,201
City Hall - Washington St & 1 St,Hoboken Terminal - River St & Hudson Pl,40.73736,-74.03097,40.74,-74.03,1
City Hall - Washington St & 1 St,JC Medical Center,40.737165928,-74.031049132,40.71539114317,-74.04969155788422,1
City Hall - Washington St & 1 St,JC Medical Center,40.737176061,-74.030913711,40.71539114317,-74.04969155788422,1
City Hall - Washington St & 1 St,JC Medical Center,40.737341642,-74.031038404,40.71539114317,-74.04969155788422,1
City Hall - Washington St & 1 St,JC Medical Center,40.73736,-74.03097,40.71539114317,-74.04969155788422,19
City Hall - Washington St & 1 St,Jackson Square,40.737182856,-74.031024575,40.71113,-74.0789,1
City Hall - Washington St & 1 St,Jackson Square,40.73736,-74.03097,40.71113,-74.0789,3
City Hall - Washington St & 1 St,Jersey & 3rd,40.737194538,-74.031057954,40.72333158646436,-74.04595255851744,1
City Hall - Washington St & 1 St,Jersey & 3rd,40.737252951,-74.031045437,40.72333158646436,-74.04595255851744,1
City Hall - Washington St & 1 St,Jersey & 3rd,40.737346172,-74.031075001,40.72333158646436,-74.04595255851744,1
City Hall - Washington St & 1 St,Jersey & 3rd,40.73736,-74.03097,40.72333158646436,-74.04595255851744,36
City Hall - Washington St & 1 St,Jersey & 6th St,40.737220407,-74.031071186,40.72528910781132,-74.04557168483734,1
City Hall - Washington St & 1 St,Jersey & 6th St,40.737271309,-74.031044483,40.72528910781132,-74.04557168483734,1
City Hall - Washington St & 1 St,Jersey & 6th St,40.73732686,-74.031107903,40.72528910781132,-74.04557168483734,1
City Hall - Washington St & 1 St,Jersey & 6th St,40.73736,-74.03097,40.72528910781132,-74.04557168483734,44
City Hall - Washington St & 1 St,Journal Square,40.73736,-74.03097,40.73367,-74.0625,8
City Hall - Washington St & 1 St,Lafayette Park,40.73736,-74.03097,40.71346382669195,-74.06285852193832,3
City Hall - Washington St & 1 St,Leonard Gordon Park,40.737210751,-74.031032562,40.74590996631558,-74.0572714805603,1
City Hall - Washington St & 1 St,Leonard Gordon Park,40.73736,-74.03097,40.74590996631558,-74.0572714805603,24
City Hall - Washington St & 1 St,Liberty Light Rail,40.73736,-74.03097,40.7112423,-74.0557013,21
City Hall - Washington St & 1 St,Lincoln Park,40.73736,-74.03097,40.7246050998869,-74.07840594649315,12
City Hall - Washington St & 1 St,Madison St & 1 St,40.736920118,-74.030997515,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.736998796,-74.031031013,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.73711586,-74.031082153,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737116933,-74.030814171,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737126946,-74.031110287,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737136841,-74.031101823,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737137437,-74.031114459,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737143517,-74.031065464,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737156153,-74.031083703,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737166047,-74.031081796,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737168074,-74.031107545,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737185478,-74.031054735,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737189412,-74.03091383,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.73719883,-74.031089067,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737200379,-74.031060815,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737208724,-74.030989408,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737208962,-74.03098309,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737212181,-74.031029701,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737212896,-74.03107965,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737217784,-74.03099966,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737226725,-74.031025648,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737233758,-74.031045437,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737237215,-74.031040192,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.73723793,-74.03096199,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737240076,-74.031077266,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737241745,-74.031116605,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737248302,-74.031019688,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737255931,-74.031067014,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737258315,-74.030983448,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737265944,-74.031074286,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737268806,-74.031085968,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737272978,-74.031058908,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737272978,-74.031023145,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737284303,-74.031073928,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737285614,-74.031070948,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737293959,-74.031052828,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737319112,-74.031047463,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.737342954,-74.030962348,40.73879,-74.0393,1
City Hall - Washington St & 1 St,Madison St & 1 St,40.73736,-74.03097,40.73879,-74.0393,475
City Hall - Washington St & 1 St,Madison St & 10 St,40.737151384,-74.030997753,40.74994325412246,-74.03586477041245,1
City Hall - Washington St & 1 St,Madison St & 10 St,40.737175226,-74.031059027,40.74994325412246,-74.03586477041245,1
City Hall - Washington St & 1 St,Madison St & 10 St,40.737184525,-74.031096339,40.74994325412246,-74.03586477041245,1
City Hall - Washington St & 1 St,Madison St & 10 St,40.737194061,-74.031103969,40.74994325412246,-74.03586477041245,1
City Hall - Washington St & 1 St,Madison St & 10 St,40.737194657,-74.031039953,40.74994325412246,-74.03586477041245,1
City Hall - Washington St & 1 St,Madison St & 10 St,40.737230539,-74.031040192,40.74994325412246,-74.03586477041245,1
City Hall - Washington St & 1 St,Madison St & 10 St,40.737233043,-74.031067133,40.74994325412246,-74.03586477041245,1
City Hall - Washington St & 1 St,Madison St & 10 St,40.737255096,-74.031032443,40.74994325412246,-74.03586477041245,1
City Hall - Washington St & 1 St,Madison St & 10 St,40.737259388,-74.031067371,40.74994325412246,-74.03586477041245,1
City Hall - Washington St & 1 St,Madison St & 10 St,40.737280369,-74.031050324,40.74994325412246,-74.03586477041245,1
City Hall - Washington St & 1 St,Madison St & 10 St,40.737281322,-74.031070471,40.74994325412246,-74.03586477041245,1
City Hall - Washington St & 1 St,Madison St & 10 St,40.737289071,-74.030989528,40.74994325412246,-74.03586477041245,1
City Hall - Washington St & 1 St,Madison St & 10 St,40.737313628,-74.031046271,40.74994325412246,-74.03586477041245,1
City Hall - Washington St & 1 St,Madison St & 10 St,40.737320542,-74.031034112,40.74994325412246,-74.03586477041245,1
City Hall - Washington St & 1 St,Madison St & 10 St,40.73736,-74.03097,40.74994325412246,-74.03586477041245,132
City Hall - Washington St & 1 St,Mama Johnson Field - 4 St & Jackson St,40.727208483333335,-74.03394638333333,40.74313993965626,-74.04004096984863,1
City Hall - Washington St & 1 St,Mama Johnson Field - 4 St & Jackson St,40.737152934,-74.031118035,40.74313993965626,-74.04004096984863,1
City Hall - Washington St & 1 St,Mama Johnson Field - 4 St & Jackson St,40.737175345,-74.031055808,40.74313993965626,-74.04004096984863,1
City Hall - Washington St & 1 St,Mama Johnson Field - 4 St & Jackson St,40.737184405,-74.030985475,40.74313993965626,-74.04004096984863,1
City Hall - Washington St & 1 St,Mama Johnson Field - 4 St & Jackson St,40.737191677,-74.031155705,40.74313993965626,-74.04004096984863,1
City Hall - Washington St & 1 St,Mama Johnson Field - 4 St & Jackson St,40.737198591,-74.031136036,40.74313993965626,-74.04004096984863,1
City Hall - Washington St & 1 St,Mama Johnson Field - 4 St & Jackson St,40.73719871,-74.03115797,40.74313993965626,-74.04004096984863,1
City Hall - Washington St & 1 St,Mama Johnson Field - 4 St & Jackson St,40.737225294,-74.031034589,40.74313993965626,-74.04004096984863,1
City Hall - Washington St & 1 St,Mama Johnson Field - 4 St & Jackson St,40.73725903,-74.030941844,40.74313993965626,-74.04004096984863,1
City Hall - Washington St & 1 St,Mama Johnson Field - 4 St & Jackson St,40.737276316,-74.031080961,40.74313993965626,-74.04004096984863,1
City Hall - Washington St & 1 St,Mama Johnson Field - 4 St & Jackson St,40.737287164,-74.031074762,40.74313993965626,-74.04004096984863,1
City Hall - Washington St & 1 St,Mama Johnson Field - 4 St & Jackson St,40.737289548,-74.031007648,40.74313993965626,-74.04004096984863,1
City Hall - Washington St & 1 St,Mama Johnson Field - 4 St & Jackson St,40.73736,-74.03097,40.74313993965626,-74.04004096984863,172
City Hall - Washington St & 1 St,Manila & 1st,40.737183809,-74.031043768,40.72165072487999,-74.04288411140442,1
City Hall - Washington St & 1 St,Manila & 1st,40.737193346,-74.031089902,40.72165072487999,-74.04288411140442,1
City Hall - Washington St & 1 St,Manila & 1st,40.737212896,-74.031080365,40.72165072487999,-74.04288411140442,1
City Hall - Washington St & 1 St,Manila & 1st,40.737229586,-74.031023383,40.72165072487999,-74.04288411140442,1
City Hall - Washington St & 1 St,Manila & 1st,40.737264633,-74.031078339,40.72165072487999,-74.04288411140442,1
City Hall - Washington St & 1 St,Manila & 1st,40.737274051,-74.031064153,40.72165072487999,-74.04288411140442,1
City Hall - Washington St & 1 St,Manila & 1st,40.737308383,-74.031049967,40.72165072487999,-74.04288411140442,1
City Hall - Washington St & 1 St,Manila & 1st,40.73736,-74.03097,40.72165072487999,-74.04288411140442,26
City Hall - Washington St & 1 St,Marin Light Rail,40.737220645,-74.031076312,40.71458403535893,-74.04281705617905,1
City Hall - Washington St & 1 St,Marin Light Rail,40.737239361,-74.03090477,40.71458403535893,-74.04281705617905,1
City Hall - Washington St & 1 St,Marin Light Rail,40.73736,-74.03097,40.71458403535893,-74.04281705617905,76
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737054348,-74.030888081,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737116456,-74.031111598,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737133503,-74.031031013,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737152815,-74.031040549,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737159133,-74.031077743,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737160444,-74.031069636,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737167716,-74.031100631,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737174988,-74.031071424,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737180352,-74.031071782,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737185955,-74.031098127,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737189531,-74.030960798,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737193346,-74.031093836,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737198591,-74.03097856,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737199545,-74.031061172,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.73720479,-74.031069398,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737205267,-74.030955672,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737212062,-74.031020999,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.7372123,-74.031067371,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737213254,-74.031013608,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737217426,-74.031147003,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737221122,-74.031026363,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737221956,-74.0310781,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737223983,-74.031080604,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.73722446,-74.031073213,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737229228,-74.031070113,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.73723197,-74.03115499,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737232685,-74.031103373,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737235308,-74.031000733,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737239838,-74.031125188,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737252355,-74.030926824,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.73727417,-74.031040311,40.740802,-74.042521,1
City Hall - Washington St & 1 St,Marshall St & 2 St,40.737316132,-74.031000495,40.740802,-74.042521,1
